# file created by code in security_q.jl
# file created on 2024-08-15 at 12:29:35
# parameter: seed = 1
# parameter: T = 10000.0
# parameter: n_queues = 1
# parameter: mean_interarrival = 5.2
# parameter: mean_server_time = 5.0
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,in_service1
    7849.919,  4602,Finish(1), after,   2,  78,   1
    7855.112,  4605,Finish(1),before,   1,  78,   1
    7855.112,  4605,Finish(1), after,   2,  77,   1
    7857.287,  4607,Finish(1),before,   1,  77,   1
    7857.287,  4607,Finish(1), after,   2,  76,   1
    7858.775,  4603,  Arrival,before,   1,  76,   1
    7858.775,  4603,  Arrival, after,   2,  77,   1
    7859.056,  4610,  Arrival,before,   1,  77,   1
    7859.056,  4610,  Arrival, after,   2,  78,   1
    7862.069,  4609,Finish(1),before,   1,  78,   1
    7862.069,  4609,Finish(1), after,   2,  77,   1
    7863.773,  4611,  Arrival,before,   1,  77,   1
    7863.773,  4611,  Arrival, after,   2,  78,   1
    7864.452,  4614,  Arrival,before,   1,  78,   1
    7864.452,  4614,  Arrival, after,   2,  79,   1
    7865.539,  4615,  Arrival,before,   1,  79,   1
    7865.539,  4615,  Arrival, after,   2,  80,   1
    7871.809,  4613,Finish(1),before,   1,  80,   1
    7871.809,  4613,Finish(1), after,   2,  79,   1
    7872.149,  4616,  Arrival,before,   1,  79,   1
    7872.149,  4616,  Arrival, after,   2,  80,   1
    7883.440,  4619,  Arrival,before,   1,  80,   1
    7883.440,  4619,  Arrival, after,   2,  81,   1
    7884.870,  4618,Finish(1),before,   1,  81,   1
    7884.870,  4618,Finish(1), after,   2,  80,   1
    7888.449,  4620,  Arrival,before,   1,  80,   1
    7888.449,  4620,  Arrival, after,   2,  81,   1
    7890.637,  4623,  Arrival,before,   1,  81,   1
    7890.637,  4623,  Arrival, after,   2,  82,   1
    7891.252,  4624,  Arrival,before,   1,  82,   1
    7891.252,  4624,  Arrival, after,   2,  83,   1
    7895.293,  4625,  Arrival,before,   1,  83,   1
    7895.293,  4625,  Arrival, after,   2,  84,   1
    7895.392,  4622,Finish(1),before,   1,  84,   1
    7895.392,  4622,Finish(1), after,   2,  83,   1
    7904.302,  4628,Finish(1),before,   1,  83,   1
    7904.302,  4628,Finish(1), after,   2,  82,   1
    7909.823,  4626,  Arrival,before,   1,  82,   1
    7909.823,  4626,  Arrival, after,   2,  83,   1
    7915.156,  4630,Finish(1),before,   1,  83,   1
    7915.156,  4630,Finish(1), after,   2,  82,   1
    7915.649,  4633,Finish(1),before,   1,  82,   1
    7915.649,  4633,Finish(1), after,   2,  81,   1
    7917.778,  4631,  Arrival,before,   1,  81,   1
    7917.778,  4631,  Arrival, after,   2,  82,   1
    7918.580,  4636,  Arrival,before,   1,  82,   1
    7918.580,  4636,  Arrival, after,   2,  83,   1
    7921.192,  4637,  Arrival,before,   1,  83,   1
    7921.192,  4637,  Arrival, after,   2,  84,   1
    7926.198,  4638,  Arrival,before,   1,  84,   1
    7926.198,  4638,  Arrival, after,   2,  85,   1
    7926.989,  4635,Finish(1),before,   1,  85,   1
    7926.989,  4635,Finish(1), after,   2,  84,   1
    7928.250,  4639,  Arrival,before,   1,  84,   1
    7928.250,  4639,  Arrival, after,   2,  85,   1
    7928.595,  4642,  Arrival,before,   1,  85,   1
    7928.595,  4642,  Arrival, after,   2,  86,   1
    7930.846,  4643,  Arrival,before,   1,  86,   1
    7930.846,  4643,  Arrival, after,   2,  87,   1
    7932.028,  4644,  Arrival,before,   1,  87,   1
    7932.028,  4644,  Arrival, after,   2,  88,   1
    7936.650,  4641,Finish(1),before,   1,  88,   1
    7936.650,  4641,Finish(1), after,   2,  87,   1
    7937.502,  4645,  Arrival,before,   1,  87,   1
    7937.502,  4645,  Arrival, after,   2,  88,   1
    7937.808,  4647,Finish(1),before,   1,  88,   1
    7937.808,  4647,Finish(1), after,   2,  87,   1
    7944.618,  4650,Finish(1),before,   1,  87,   1
    7944.618,  4650,Finish(1), after,   2,  86,   1
    7944.979,  4652,Finish(1),before,   1,  86,   1
    7944.979,  4652,Finish(1), after,   2,  85,   1
    7947.220,  4654,Finish(1),before,   1,  85,   1
    7947.220,  4654,Finish(1), after,   2,  84,   1
    7949.057,  4648,  Arrival,before,   1,  84,   1
    7949.057,  4648,  Arrival, after,   2,  85,   1
    7950.841,  4656,Finish(1),before,   1,  85,   1
    7950.841,  4656,Finish(1), after,   2,  84,   1
    7952.078,  4657,  Arrival,before,   1,  84,   1
    7952.078,  4657,  Arrival, after,   2,  85,   1
    7952.191,  4660,  Arrival,before,   1,  85,   1
    7952.191,  4660,  Arrival, after,   2,  86,   1
    7952.843,  4659,Finish(1),before,   1,  86,   1
    7952.843,  4659,Finish(1), after,   2,  85,   1
    7956.574,  4661,  Arrival,before,   1,  85,   1
    7956.574,  4661,  Arrival, after,   2,  86,   1
    7961.639,  4663,Finish(1),before,   1,  86,   1
    7961.639,  4663,Finish(1), after,   2,  85,   1
    7963.171,  4664,  Arrival,before,   1,  85,   1
    7963.171,  4664,  Arrival, after,   2,  86,   1
    7963.826,  4667,  Arrival,before,   1,  86,   1
    7963.826,  4667,  Arrival, after,   2,  87,   1
    7965.835,  4666,Finish(1),before,   1,  87,   1
    7965.835,  4666,Finish(1), after,   2,  86,   1
    7970.306,  4668,  Arrival,before,   1,  86,   1
    7970.306,  4668,  Arrival, after,   2,  87,   1
    7972.676,  4671,  Arrival,before,   1,  87,   1
    7972.676,  4671,  Arrival, after,   2,  88,   1
    7972.779,  4670,Finish(1),before,   1,  88,   1
    7972.779,  4670,Finish(1), after,   2,  87,   1
    7975.046,  4674,Finish(1),before,   1,  87,   1
    7975.046,  4674,Finish(1), after,   2,  86,   1
    7975.780,  4676,Finish(1),before,   1,  86,   1
    7975.780,  4676,Finish(1), after,   2,  85,   1
    7983.615,  4672,  Arrival,before,   1,  85,   1
    7983.615,  4672,  Arrival, after,   2,  86,   1
    7987.948,  4678,Finish(1),before,   1,  86,   1
    7987.948,  4678,Finish(1), after,   2,  85,   1
    7988.237,  4681,Finish(1),before,   1,  85,   1
    7988.237,  4681,Finish(1), after,   2,  84,   1
    7990.011,  4683,Finish(1),before,   1,  84,   1
    7990.011,  4683,Finish(1), after,   2,  83,   1
    7991.524,  4679,  Arrival,before,   1,  83,   1
    7991.524,  4679,  Arrival, after,   2,  84,   1
    7992.724,  4685,Finish(1),before,   1,  84,   1
    7992.724,  4685,Finish(1), after,   2,  83,   1
    8002.165,  4688,Finish(1),before,   1,  83,   1
    8002.165,  4688,Finish(1), after,   2,  82,   1
    8010.968,  4690,Finish(1),before,   1,  82,   1
    8010.968,  4690,Finish(1), after,   2,  81,   1
    8012.780,  4686,  Arrival,before,   1,  81,   1
    8012.780,  4686,  Arrival, after,   2,  82,   1
    8018.549,  4692,Finish(1),before,   1,  82,   1
    8018.549,  4692,Finish(1), after,   2,  81,   1
    8022.068,  4695,Finish(1),before,   1,  81,   1
    8022.068,  4695,Finish(1), after,   2,  80,   1
    8024.661,  4697,Finish(1),before,   1,  80,   1
    8024.661,  4697,Finish(1), after,   2,  79,   1
    8027.725,  4699,Finish(1),before,   1,  79,   1
    8027.725,  4699,Finish(1), after,   2,  78,   1
    8030.821,  4701,Finish(1),before,   1,  78,   1
    8030.821,  4701,Finish(1), after,   2,  77,   1
    8032.831,  4693,  Arrival,before,   1,  77,   1
    8032.831,  4693,  Arrival, after,   2,  78,   1
    8034.289,  4704,  Arrival,before,   1,  78,   1
    8034.289,  4704,  Arrival, after,   2,  79,   1
    8034.455,  4703,Finish(1),before,   1,  79,   1
    8034.455,  4703,Finish(1), after,   2,  78,   1
    8037.498,  4707,Finish(1),before,   1,  78,   1
    8037.498,  4707,Finish(1), after,   2,  77,   1
    8039.746,  4709,Finish(1),before,   1,  77,   1
    8039.746,  4709,Finish(1), after,   2,  76,   1
    8042.559,  4711,Finish(1),before,   1,  76,   1
    8042.559,  4711,Finish(1), after,   2,  75,   1
    8043.394,  4705,  Arrival,before,   1,  75,   1
    8043.394,  4705,  Arrival, after,   2,  76,   1
    8045.437,  4714,  Arrival,before,   1,  76,   1
    8045.437,  4714,  Arrival, after,   2,  77,   1
    8049.017,  4713,Finish(1),before,   1,  77,   1
    8049.017,  4713,Finish(1), after,   2,  76,   1
    8051.124,  4717,Finish(1),before,   1,  76,   1
    8051.124,  4717,Finish(1), after,   2,  75,   1
    8054.953,  4715,  Arrival,before,   1,  75,   1
    8054.953,  4715,  Arrival, after,   2,  76,   1
    8055.173,  4719,Finish(1),before,   1,  76,   1
    8055.173,  4719,Finish(1), after,   2,  75,   1
    8059.437,  4720,  Arrival,before,   1,  75,   1
    8059.437,  4720,  Arrival, after,   2,  76,   1
    8061.515,  4723,  Arrival,before,   1,  76,   1
    8061.515,  4723,  Arrival, after,   2,  77,   1
    8061.873,  4724,  Arrival,before,   1,  77,   1
    8061.873,  4724,  Arrival, after,   2,  78,   1
    8061.916,  4722,Finish(1),before,   1,  78,   1
    8061.916,  4722,Finish(1), after,   2,  77,   1
    8062.287,  4727,Finish(1),before,   1,  77,   1
    8062.287,  4727,Finish(1), after,   2,  76,   1
    8062.686,  4725,  Arrival,before,   1,  76,   1
    8062.686,  4725,  Arrival, after,   2,  77,   1
    8064.315,  4730,  Arrival,before,   1,  77,   1
    8064.315,  4730,  Arrival, after,   2,  78,   1
    8066.538,  4731,  Arrival,before,   1,  78,   1
    8066.538,  4731,  Arrival, after,   2,  79,   1
    8069.149,  4729,Finish(1),before,   1,  79,   1
    8069.149,  4729,Finish(1), after,   2,  78,   1
    8071.888,  4732,  Arrival,before,   1,  78,   1
    8071.888,  4732,  Arrival, after,   2,  79,   1
    8074.450,  4734,Finish(1),before,   1,  79,   1
    8074.450,  4734,Finish(1), after,   2,  78,   1
    8076.814,  4737,Finish(1),before,   1,  78,   1
    8076.814,  4737,Finish(1), after,   2,  77,   1
    8077.414,  4735,  Arrival,before,   1,  77,   1
    8077.414,  4735,  Arrival, after,   2,  78,   1
    8081.463,  4739,Finish(1),before,   1,  78,   1
    8081.463,  4739,Finish(1), after,   2,  77,   1
    8081.698,  4742,Finish(1),before,   1,  77,   1
    8081.698,  4742,Finish(1), after,   2,  76,   1
    8085.509,  4740,  Arrival,before,   1,  76,   1
    8085.509,  4740,  Arrival, after,   2,  77,   1
    8086.766,  4745,  Arrival,before,   1,  77,   1
    8086.766,  4745,  Arrival, after,   2,  78,   1
    8087.319,  4744,Finish(1),before,   1,  78,   1
    8087.319,  4744,Finish(1), after,   2,  77,   1
    8091.703,  4748,Finish(1),before,   1,  77,   1
    8091.703,  4748,Finish(1), after,   2,  76,   1
    8092.637,  4750,Finish(1),before,   1,  76,   1
    8092.637,  4750,Finish(1), after,   2,  75,   1
    8093.483,  4752,Finish(1),before,   1,  75,   1
    8093.483,  4752,Finish(1), after,   2,  74,   1
    8095.235,  4754,Finish(1),before,   1,  74,   1
    8095.235,  4754,Finish(1), after,   2,  73,   1
    8097.912,  4746,  Arrival,before,   1,  73,   1
    8097.912,  4746,  Arrival, after,   2,  74,   1
    8102.166,  4756,Finish(1),before,   1,  74,   1
    8102.166,  4756,Finish(1), after,   2,  73,   1
    8106.509,  4757,  Arrival,before,   1,  73,   1
    8106.509,  4757,  Arrival, after,   2,  74,   1
    8106.641,  4760,  Arrival,before,   1,  74,   1
    8106.641,  4760,  Arrival, after,   2,  75,   1
    8107.367,  4761,  Arrival,before,   1,  75,   1
    8107.367,  4761,  Arrival, after,   2,  76,   1
    8108.062,  4759,Finish(1),before,   1,  76,   1
    8108.062,  4759,Finish(1), after,   2,  75,   1
    8114.378,  4764,Finish(1),before,   1,  75,   1
    8114.378,  4764,Finish(1), after,   2,  74,   1
    8116.488,  4762,  Arrival,before,   1,  74,   1
    8116.488,  4762,  Arrival, after,   2,  75,   1
    8118.623,  4766,Finish(1),before,   1,  75,   1
    8118.623,  4766,Finish(1), after,   2,  74,   1
    8119.944,  4769,Finish(1),before,   1,  74,   1
    8119.944,  4769,Finish(1), after,   2,  73,   1
    8119.959,  4767,  Arrival,before,   1,  73,   1
    8119.959,  4767,  Arrival, after,   2,  74,   1
    8125.591,  4772,  Arrival,before,   1,  74,   1
    8125.591,  4772,  Arrival, after,   2,  75,   1
    8129.732,  4771,Finish(1),before,   1,  75,   1
    8129.732,  4771,Finish(1), after,   2,  74,   1
    8132.717,  4775,Finish(1),before,   1,  74,   1
    8132.717,  4775,Finish(1), after,   2,  73,   1
    8135.060,  4773,  Arrival,before,   1,  73,   1
    8135.060,  4773,  Arrival, after,   2,  74,   1
    8136.215,  4778,  Arrival,before,   1,  74,   1
    8136.215,  4778,  Arrival, after,   2,  75,   1
    8138.213,  4779,  Arrival,before,   1,  75,   1
    8138.213,  4779,  Arrival, after,   2,  76,   1
    8138.750,  4780,  Arrival,before,   1,  76,   1
    8138.750,  4780,  Arrival, after,   2,  77,   1
    8144.871,  4781,  Arrival,before,   1,  77,   1
    8144.871,  4781,  Arrival, after,   2,  78,   1
    8153.399,  4782,  Arrival,before,   1,  78,   1
    8153.399,  4782,  Arrival, after,   2,  79,   1
    8155.007,  4783,  Arrival,before,   1,  79,   1
    8155.007,  4783,  Arrival, after,   2,  80,   1
    8162.878,  4784,  Arrival,before,   1,  80,   1
    8162.878,  4784,  Arrival, after,   2,  81,   1
    8165.725,  4785,  Arrival,before,   1,  81,   1
    8165.725,  4785,  Arrival, after,   2,  82,   1
    8166.259,  4786,  Arrival,before,   1,  82,   1
    8166.259,  4786,  Arrival, after,   2,  83,   1
    8166.558,  4777,Finish(1),before,   1,  83,   1
    8166.558,  4777,Finish(1), after,   2,  82,   1
    8168.194,  4789,Finish(1),before,   1,  82,   1
    8168.194,  4789,Finish(1), after,   2,  81,   1
    8170.208,  4791,Finish(1),before,   1,  81,   1
    8170.208,  4791,Finish(1), after,   2,  80,   1
    8172.355,  4793,Finish(1),before,   1,  80,   1
    8172.355,  4793,Finish(1), after,   2,  79,   1
    8177.301,  4787,  Arrival,before,   1,  79,   1
    8177.301,  4787,  Arrival, after,   2,  80,   1
    8178.435,  4796,  Arrival,before,   1,  80,   1
    8178.435,  4796,  Arrival, after,   2,  81,   1
    8179.867,  4795,Finish(1),before,   1,  81,   1
    8179.867,  4795,Finish(1), after,   2,  80,   1
    8180.859,  4799,Finish(1),before,   1,  80,   1
    8180.859,  4799,Finish(1), after,   2,  79,   1
    8181.230,  4801,Finish(1),before,   1,  79,   1
    8181.230,  4801,Finish(1), after,   2,  78,   1
    8187.044,  4803,Finish(1),before,   1,  78,   1
    8187.044,  4803,Finish(1), after,   2,  77,   1
    8192.556,  4797,  Arrival,before,   1,  77,   1
    8192.556,  4797,  Arrival, after,   2,  78,   1
    8202.410,  4805,Finish(1),before,   1,  78,   1
    8202.410,  4805,Finish(1), after,   2,  77,   1
    8205.903,  4806,  Arrival,before,   1,  77,   1
    8205.903,  4806,  Arrival, after,   2,  78,   1
    8208.372,  4808,Finish(1),before,   1,  78,   1
    8208.372,  4808,Finish(1), after,   2,  77,   1
    8212.473,  4811,Finish(1),before,   1,  77,   1
    8212.473,  4811,Finish(1), after,   2,  76,   1
    8213.272,  4813,Finish(1),before,   1,  76,   1
    8213.272,  4813,Finish(1), after,   2,  75,   1
    8216.127,  4809,  Arrival,before,   1,  75,   1
    8216.127,  4809,  Arrival, after,   2,  76,   1
    8218.324,  4815,Finish(1),before,   1,  76,   1
    8218.324,  4815,Finish(1), after,   2,  75,   1
    8218.330,  4816,  Arrival,before,   1,  75,   1
    8218.330,  4816,  Arrival, after,   2,  76,   1
    8220.392,  4819,  Arrival,before,   1,  76,   1
    8220.392,  4819,  Arrival, after,   2,  77,   1
    8223.527,  4820,  Arrival,before,   1,  77,   1
    8223.527,  4820,  Arrival, after,   2,  78,   1
    8228.944,  4821,  Arrival,before,   1,  78,   1
    8228.944,  4821,  Arrival, after,   2,  79,   1
    8231.338,  4818,Finish(1),before,   1,  79,   1
    8231.338,  4818,Finish(1), after,   2,  78,   1
    8231.715,  4824,Finish(1),before,   1,  78,   1
    8231.715,  4824,Finish(1), after,   2,  77,   1
    8234.742,  4822,  Arrival,before,   1,  77,   1
    8234.742,  4822,  Arrival, after,   2,  78,   1
    8240.829,  4826,Finish(1),before,   1,  78,   1
    8240.829,  4826,Finish(1), after,   2,  77,   1
    8243.599,  4827,  Arrival,before,   1,  77,   1
    8243.599,  4827,  Arrival, after,   2,  78,   1
    8246.806,  4829,Finish(1),before,   1,  78,   1
    8246.806,  4829,Finish(1), after,   2,  77,   1
    8251.661,  4832,Finish(1),before,   1,  77,   1
    8251.661,  4832,Finish(1), after,   2,  76,   1
    8253.316,  4834,Finish(1),before,   1,  76,   1
    8253.316,  4834,Finish(1), after,   2,  75,   1
    8255.065,  4830,  Arrival,before,   1,  75,   1
    8255.065,  4830,  Arrival, after,   2,  76,   1
    8258.159,  4836,Finish(1),before,   1,  76,   1
    8258.159,  4836,Finish(1), after,   2,  75,   1
    8260.332,  4837,  Arrival,before,   1,  75,   1
    8260.332,  4837,  Arrival, after,   2,  76,   1
    8261.707,  4839,Finish(1),before,   1,  76,   1
    8261.707,  4839,Finish(1), after,   2,  75,   1
    8265.488,  4840,  Arrival,before,   1,  75,   1
    8265.488,  4840,  Arrival, after,   2,  76,   1
    8276.663,  4842,Finish(1),before,   1,  76,   1
    8276.663,  4842,Finish(1), after,   2,  75,   1
    8278.849,  4843,  Arrival,before,   1,  75,   1
    8278.849,  4843,  Arrival, after,   2,  76,   1
    8282.907,  4846,  Arrival,before,   1,  76,   1
    8282.907,  4846,  Arrival, after,   2,  77,   1
    8288.671,  4845,Finish(1),before,   1,  77,   1
    8288.671,  4845,Finish(1), after,   2,  76,   1
    8291.907,  4847,  Arrival,before,   1,  76,   1
    8291.907,  4847,  Arrival, after,   2,  77,   1
    8293.030,  4849,Finish(1),before,   1,  77,   1
    8293.030,  4849,Finish(1), after,   2,  76,   1
    8295.655,  4852,Finish(1),before,   1,  76,   1
    8295.655,  4852,Finish(1), after,   2,  75,   1
    8300.320,  4850,  Arrival,before,   1,  75,   1
    8300.320,  4850,  Arrival, after,   2,  76,   1
    8303.093,  4855,  Arrival,before,   1,  76,   1
    8303.093,  4855,  Arrival, after,   2,  77,   1
    8303.835,  4856,  Arrival,before,   1,  77,   1
    8303.835,  4856,  Arrival, after,   2,  78,   1
    8306.007,  4854,Finish(1),before,   1,  78,   1
    8306.007,  4854,Finish(1), after,   2,  77,   1
    8308.831,  4859,Finish(1),before,   1,  77,   1
    8308.831,  4859,Finish(1), after,   2,  76,   1
    8310.967,  4861,Finish(1),before,   1,  76,   1
    8310.967,  4861,Finish(1), after,   2,  75,   1
    8311.759,  4857,  Arrival,before,   1,  75,   1
    8311.759,  4857,  Arrival, after,   2,  76,   1
    8314.257,  4864,  Arrival,before,   1,  76,   1
    8314.257,  4864,  Arrival, after,   2,  77,   1
    8318.073,  4865,  Arrival,before,   1,  77,   1
    8318.073,  4865,  Arrival, after,   2,  78,   1
    8322.200,  4866,  Arrival,before,   1,  78,   1
    8322.200,  4866,  Arrival, after,   2,  79,   1
    8322.508,  4863,Finish(1),before,   1,  79,   1
    8322.508,  4863,Finish(1), after,   2,  78,   1
    8324.854,  4867,  Arrival,before,   1,  78,   1
    8324.854,  4867,  Arrival, after,   2,  79,   1
    8327.481,  4870,  Arrival,before,   1,  79,   1
    8327.481,  4870,  Arrival, after,   2,  80,   1
    8330.225,  4869,Finish(1),before,   1,  80,   1
    8330.225,  4869,Finish(1), after,   2,  79,   1
    8332.906,  4873,Finish(1),before,   1,  79,   1
    8332.906,  4873,Finish(1), after,   2,  78,   1
    8342.008,  4871,  Arrival,before,   1,  78,   1
    8342.008,  4871,  Arrival, after,   2,  79,   1
    8343.311,  4875,Finish(1),before,   1,  79,   1
    8343.311,  4875,Finish(1), after,   2,  78,   1
    8346.647,  4876,  Arrival,before,   1,  78,   1
    8346.647,  4876,  Arrival, after,   2,  79,   1
    8347.350,  4878,Finish(1),before,   1,  79,   1
    8347.350,  4878,Finish(1), after,   2,  78,   1
    8356.435,  4881,Finish(1),before,   1,  78,   1
    8356.435,  4881,Finish(1), after,   2,  77,   1
    8357.726,  4879,  Arrival,before,   1,  77,   1
    8357.726,  4879,  Arrival, after,   2,  78,   1
    8360.211,  4883,Finish(1),before,   1,  78,   1
    8360.211,  4883,Finish(1), after,   2,  77,   1
    8362.579,  4884,  Arrival,before,   1,  77,   1
    8362.579,  4884,  Arrival, after,   2,  78,   1
    8366.586,  4887,  Arrival,before,   1,  78,   1
    8366.586,  4887,  Arrival, after,   2,  79,   1
    8366.779,  4886,Finish(1),before,   1,  79,   1
    8366.779,  4886,Finish(1), after,   2,  78,   1
    8375.108,  4890,Finish(1),before,   1,  78,   1
    8375.108,  4890,Finish(1), after,   2,  77,   1
    8378.764,  4892,Finish(1),before,   1,  77,   1
    8378.764,  4892,Finish(1), after,   2,  76,   1
    8381.294,  4888,  Arrival,before,   1,  76,   1
    8381.294,  4888,  Arrival, after,   2,  77,   1
    8383.277,  4894,Finish(1),before,   1,  77,   1
    8383.277,  4894,Finish(1), after,   2,  76,   1
    8389.257,  4897,Finish(1),before,   1,  76,   1
    8389.257,  4897,Finish(1), after,   2,  75,   1
    8392.620,  4895,  Arrival,before,   1,  75,   1
    8392.620,  4895,  Arrival, after,   2,  76,   1
    8396.663,  4900,  Arrival,before,   1,  76,   1
    8396.663,  4900,  Arrival, after,   2,  77,   1
    8399.470,  4899,Finish(1),before,   1,  77,   1
    8399.470,  4899,Finish(1), after,   2,  76,   1
    8403.400,  4901,  Arrival,before,   1,  76,   1
    8403.400,  4901,  Arrival, after,   2,  77,   1
    8404.362,  4903,Finish(1),before,   1,  77,   1
    8404.362,  4903,Finish(1), after,   2,  76,   1
    8405.852,  4904,  Arrival,before,   1,  76,   1
    8405.852,  4904,  Arrival, after,   2,  77,   1
    8405.997,  4907,  Arrival,before,   1,  77,   1
    8405.997,  4907,  Arrival, after,   2,  78,   1
    8412.900,  4906,Finish(1),before,   1,  78,   1
    8412.900,  4906,Finish(1), after,   2,  77,   1
    8413.101,  4908,  Arrival,before,   1,  77,   1
    8413.101,  4908,  Arrival, after,   2,  78,   1
    8415.135,  4911,  Arrival,before,   1,  78,   1
    8415.135,  4911,  Arrival, after,   2,  79,   1
    8415.688,  4912,  Arrival,before,   1,  79,   1
    8415.688,  4912,  Arrival, after,   2,  80,   1
    8418.570,  4913,  Arrival,before,   1,  80,   1
    8418.570,  4913,  Arrival, after,   2,  81,   1
    8423.866,  4910,Finish(1),before,   1,  81,   1
    8423.866,  4910,Finish(1), after,   2,  80,   1
    8424.888,  4914,  Arrival,before,   1,  80,   1
    8424.888,  4914,  Arrival, after,   2,  81,   1
    8432.123,  4916,Finish(1),before,   1,  81,   1
    8432.123,  4916,Finish(1), after,   2,  80,   1
    8433.898,  4919,Finish(1),before,   1,  80,   1
    8433.898,  4919,Finish(1), after,   2,  79,   1
    8435.668,  4921,Finish(1),before,   1,  79,   1
    8435.668,  4921,Finish(1), after,   2,  78,   1
    8437.445,  4923,Finish(1),before,   1,  78,   1
    8437.445,  4923,Finish(1), after,   2,  77,   1
    8447.135,  4917,  Arrival,before,   1,  77,   1
    8447.135,  4917,  Arrival, after,   2,  78,   1
    8449.100,  4925,Finish(1),before,   1,  78,   1
    8449.100,  4925,Finish(1), after,   2,  77,   1
    8452.552,  4928,Finish(1),before,   1,  77,   1
    8452.552,  4928,Finish(1), after,   2,  76,   1
    8453.107,  4930,Finish(1),before,   1,  76,   1
    8453.107,  4930,Finish(1), after,   2,  75,   1
    8453.324,  4926,  Arrival,before,   1,  75,   1
    8453.324,  4926,  Arrival, after,   2,  76,   1
    8453.437,  4932,Finish(1),before,   1,  76,   1
    8453.437,  4932,Finish(1), after,   2,  75,   1
    8454.935,  4933,  Arrival,before,   1,  75,   1
    8454.935,  4933,  Arrival, after,   2,  76,   1
    8459.172,  4935,Finish(1),before,   1,  76,   1
    8459.172,  4935,Finish(1), after,   2,  75,   1
    8459.596,  4938,Finish(1),before,   1,  75,   1
    8459.596,  4938,Finish(1), after,   2,  74,   1
    8466.468,  4936,  Arrival,before,   1,  74,   1
    8466.468,  4936,  Arrival, after,   2,  75,   1
    8472.096,  4941,  Arrival,before,   1,  75,   1
    8472.096,  4941,  Arrival, after,   2,  76,   1
    8474.481,  4940,Finish(1),before,   1,  76,   1
    8474.481,  4940,Finish(1), after,   2,  75,   1
    8478.263,  4944,Finish(1),before,   1,  75,   1
    8478.263,  4944,Finish(1), after,   2,  74,   1
    8479.372,  4942,  Arrival,before,   1,  74,   1
    8479.372,  4942,  Arrival, after,   2,  75,   1
    8479.807,  4946,Finish(1),before,   1,  75,   1
    8479.807,  4946,Finish(1), after,   2,  74,   1
    8484.017,  4947,  Arrival,before,   1,  74,   1
    8484.017,  4947,  Arrival, after,   2,  75,   1
    8488.356,  4950,  Arrival,before,   1,  75,   1
    8488.356,  4950,  Arrival, after,   2,  76,   1
    8490.073,  4949,Finish(1),before,   1,  76,   1
    8490.073,  4949,Finish(1), after,   2,  75,   1
    8493.341,  4953,Finish(1),before,   1,  75,   1
    8493.341,  4953,Finish(1), after,   2,  74,   1
    8496.117,  4955,Finish(1),before,   1,  74,   1
    8496.117,  4955,Finish(1), after,   2,  73,   1
    8498.127,  4951,  Arrival,before,   1,  73,   1
    8498.127,  4951,  Arrival, after,   2,  74,   1
    8503.722,  4957,Finish(1),before,   1,  74,   1
    8503.722,  4957,Finish(1), after,   2,  73,   1
    8515.392,  4960,Finish(1),before,   1,  73,   1
    8515.392,  4960,Finish(1), after,   2,  72,   1
    8515.913,  4962,Finish(1),before,   1,  72,   1
    8515.913,  4962,Finish(1), after,   2,  71,   1
    8519.532,  4958,  Arrival,before,   1,  71,   1
    8519.532,  4958,  Arrival, after,   2,  72,   1
    8519.896,  4964,Finish(1),before,   1,  72,   1
    8519.896,  4964,Finish(1), after,   2,  71,   1
    8520.980,  4965,  Arrival,before,   1,  71,   1
    8520.980,  4965,  Arrival, after,   2,  72,   1
    8522.692,  4967,Finish(1),before,   1,  72,   1
    8522.692,  4967,Finish(1), after,   2,  71,   1
    8525.879,  4968,  Arrival,before,   1,  71,   1
    8525.879,  4968,  Arrival, after,   2,  72,   1
    8527.099,  4970,Finish(1),before,   1,  72,   1
    8527.099,  4970,Finish(1), after,   2,  71,   1
    8527.326,  4973,Finish(1),before,   1,  71,   1
    8527.326,  4973,Finish(1), after,   2,  70,   1
    8527.391,  4975,Finish(1),before,   1,  70,   1
    8527.391,  4975,Finish(1), after,   2,  69,   1
    8528.901,  4977,Finish(1),before,   1,  69,   1
    8528.901,  4977,Finish(1), after,   2,  68,   1
    8530.063,  4979,Finish(1),before,   1,  68,   1
    8530.063,  4979,Finish(1), after,   2,  67,   1
    8536.123,  4971,  Arrival,before,   1,  67,   1
    8536.123,  4971,  Arrival, after,   2,  68,   1
    8537.343,  4981,Finish(1),before,   1,  68,   1
    8537.343,  4981,Finish(1), after,   2,  67,   1
    8537.478,  4982,  Arrival,before,   1,  67,   1
    8537.478,  4982,  Arrival, after,   2,  68,   1
    8538.927,  4985,  Arrival,before,   1,  68,   1
    8538.927,  4985,  Arrival, after,   2,  69,   1
    8542.043,  4984,Finish(1),before,   1,  69,   1
    8542.043,  4984,Finish(1), after,   2,  68,   1
    8544.419,  4988,Finish(1),before,   1,  68,   1
    8544.419,  4988,Finish(1), after,   2,  67,   1
    8548.057,  4986,  Arrival,before,   1,  67,   1
    8548.057,  4986,  Arrival, after,   2,  68,   1
    8548.917,  4991,  Arrival,before,   1,  68,   1
    8548.917,  4991,  Arrival, after,   2,  69,   1
    8548.993,  4992,  Arrival,before,   1,  69,   1
    8548.993,  4992,  Arrival, after,   2,  70,   1
